Order ID,Order Date,Customer ID,Customer Name,Product,Category,Sub-Category,Region,State,City,Quantity,Sales,Discount,Profit
ORD04168,2024-08-13,CUST1488,Customer 0234,Keyboard,Technology,Technology - Keyboard,North,Punjab,Jalandhar,1,2885.12,0.08,361.23
ORD04169,2025-05-19,CUST0441,Customer 0995,Tablet,Technology,Technology - Tablet,East,West Bengal,Durgapur,2,54572.0,0.0,10473.27
ORD04170,2025-07-05,CUST0588,Customer 0760,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,Odisha,Bhubaneswar,3,2100.0,0.0,633.55
ORD04171,2024-04-08,CUST1419,Customer 0612,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,Odisha,Bhubaneswar,7,2160.9,0.1,455.74
ORD04172,2025-05-04,CUST0658,Customer 0125,Tablet,Technology,Technology - Tablet,South,Telangana,Warangal,4,59245.12,0.12,7958.18
ORD04173,2025-09-12,CUST0904,Customer 1279,Bookshelf,Furniture,Furniture - Bookshelf,West,Goa,Vasco,1,8733.56,0.08,1456.47
ORD04174,2024-06-11,CUST1355,Customer 1240,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Pune,1,204.8,0.2,33.57
ORD04175,2024-11-24,CUST1544,Customer 1643,Smartphone,Technology,Technology - Smartphone,North,Haryana,Panipat,1,49196.0,0.02,8091.25
ORD04176,2025-03-21,CUST1524,Customer 1428,Table,Furniture,Furniture - Table,North,Punjab,Amritsar,6,79368.0,0.2,11898.2
ORD04177,2024-09-26,CUST0534,Customer 0114,File Folder,Office Supplies,Office Supplies - File Folder,East,Bihar,Gaya,5,535.0,0.0,164.55
ORD04178,2025-11-12,CUST0575,Customer 0020,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Rourkela,6,1507.2,0.2,277.03
ORD04179,2025-02-07,CUST1223,Customer 1392,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,West Bengal,Siliguri,8,4639.36,0.12,984.07
ORD04180,2024-09-20,CUST1289,Customer 1104,Laptop,Technology,Technology - Laptop,East,West Bengal,Kolkata,2,129742.0,0.0,20490.05
ORD04181,2024-03-14,CUST1064,Customer 0528,Monitor,Technology,Technology - Monitor,South,Karnataka,Mangaluru,5,76096.25,0.15,5802.19
ORD04182,2024-02-08,CUST0735,Customer 0516,Laptop,Technology,Technology - Laptop,East,West Bengal,Durgapur,1,54564.9,0.15,3704.39
ORD04183,2024-10-29,CUST0039,Customer 0578,Stapler,Office Supplies,Office Supplies - Stapler,South,Telangana,Hyderabad,8,2272.4,0.05,525.84
ORD04184,2025-03-11,CUST0171,Customer 0395,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Surat,3,336.0,0.2,51.66
ORD04185,2024-03-22,CUST0219,Customer 1624,Notebook,Office Supplies,Office Supplies - Notebook,South,Telangana,Warangal,2,664.44,0.02,154.58
ORD04186,2025-01-16,CUST0676,Customer 1233,Bookshelf,Furniture,Furniture - Bookshelf,West,Goa,Vasco,1,12860.54,0.02,2552.19
ORD04187,2024-01-23,CUST0526,Customer 0146,Tablet,Technology,Technology - Tablet,West,Maharashtra,Pune,8,309405.6,0.02,56024.26
ORD04188,2025-11-08,CUST1707,Customer 1669,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,7,3664.36,0.08,921.53
ORD04189,2024-06-09,CUST0119,Customer 0333,Mouse,Technology,Technology - Mouse,East,Bihar,Patna,4,2873.6,0.2,149.89
ORD04190,2025-06-06,CUST0859,Customer 0580,Bookshelf,Furniture,Furniture - Bookshelf,South,Karnataka,Mysuru,5,39564.0,0.1,6147.37
ORD04191,2024-11-11,CUST1042,Customer 1583,Table,Furniture,Furniture - Table,West,Gujarat,Vadodara,2,23824.5,0.25,1446.97
ORD04192,2024-05-10,CUST1220,Customer 1674,Laptop,Technology,Technology - Laptop,West,Gujarat,Vadodara,5,253148.0,0.2,23968.81
ORD04193,2024-11-28,CUST0614,Customer 1086,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Telangana,Nizamabad,2,1110.6,0.1,275.69
ORD04194,2025-11-07,CUST1770,Customer 1115,Pen Set,Office Supplies,Office Supplies - Pen Set,East,West Bengal,Siliguri,5,1302.4,0.12,302.23
ORD04195,2025-10-21,CUST1319,Customer 0977,Cabinet,Furniture,Furniture - Cabinet,West,Goa,Panaji,5,85944.0,0.2,9867.4
ORD04196,2025-11-20,CUST0963,Customer 0422,Monitor,Technology,Technology - Monitor,South,Telangana,Nizamabad,8,163432.8,0.1,23419.27
ORD04197,2024-10-07,CUST1752,Customer 1102,Table,Furniture,Furniture - Table,East,Odisha,Bhubaneswar,3,31587.36,0.02,6760.71
ORD04198,2025-08-08,CUST0938,Customer 0886,Office Chair,Furniture,Furniture - Office Chair,South,Karnataka,Mangaluru,8,64147.2,0.2,6723.74
ORD04199,2024-03-24,CUST1718,Customer 0519,Cabinet,Furniture,Furniture - Cabinet,East,Bihar,Muzaffarpur,2,19740.16,0.12,2508.87
ORD04200,2025-03-21,CUST0728,Customer 0862,Tablet,Technology,Technology - Tablet,West,Maharashtra,Pune,8,317632.0,0.0,54783.83
ORD04201,2025-01-18,CUST1355,Customer 0621,Bookshelf,Furniture,Furniture - Bookshelf,East,West Bengal,Siliguri,7,44517.9,0.15,6067.56
ORD04202,2024-10-05,CUST0959,Customer 0114,Cabinet,Furniture,Furniture - Cabinet,South,Tamil Nadu,Chennai,1,13316.8,0.2,1833.32
ORD04203,2025-01-03,CUST0074,Customer 1311,Tablet,Technology,Technology - Tablet,East,Bihar,Patna,6,114712.2,0.1,14272.05
ORD04204,2024-05-15,CUST0548,Customer 1529,File Folder,Office Supplies,Office Supplies - File Folder,North,Punjab,Amritsar,6,877.68,0.08,197.7
ORD04205,2024-12-10,CUST1696,Customer 0693,Pen Set,Office Supplies,Office Supplies - Pen Set,North,Punjab,Jalandhar,8,2033.2,0.15,334.14
ORD04206,2024-12-07,CUST1599,Customer 0021,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Nagpur,1,342.32,0.12,82.21
ORD04207,2025-04-26,CUST1172,Customer 0670,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Vadodara,3,1111.5,0.05,267.3
ORD04208,2025-07-22,CUST1322,Customer 0874,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mangaluru,5,1306.25,0.05,341.36
ORD04209,2025-09-16,CUST0892,Customer 1396,Office Chair,Furniture,Furniture - Office Chair,West,Gujarat,Surat,1,17013.55,0.05,3653.31
ORD04210,2024-10-19,CUST0988,Customer 1236,Bookshelf,Furniture,Furniture - Bookshelf,West,Goa,Vasco,4,53986.24,0.12,6353.89
ORD04211,2025-05-04,CUST0525,Customer 0286,Office Chair,Furniture,Furniture - Office Chair,South,Tamil Nadu,Chennai,8,113881.6,0.2,14173.82
ORD04212,2025-07-31,CUST1394,Customer 0878,Cabinet,Furniture,Furniture - Cabinet,East,Odisha,Cuttack,2,14722.0,0.15,1662.76
ORD04213,2024-06-26,CUST0203,Customer 0796,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,6,2337.0,0.05,537.61
ORD04214,2025-05-02,CUST0110,Customer 0980,Notebook,Office Supplies,Office Supplies - Notebook,North,Punjab,Jalandhar,1,243.75,0.25,25.31
ORD04215,2024-07-20,CUST1579,Customer 0984,Notebook,Office Supplies,Office Supplies - Notebook,East,Bihar,Patna,4,948.0,0.0,228.77
ORD04216,2024-06-28,CUST0185,Customer 1427,Desk,Furniture,Furniture - Desk,West,Gujarat,Vadodara,5,79482.9,0.02,16943.85
ORD04217,2024-04-30,CUST0616,Customer 0862,Table,Furniture,Furniture - Table,North,Haryana,Panipat,2,29573.5,0.05,5864.1
ORD04218,2025-07-09,CUST0194,Customer 0539,Office Chair,Furniture,Furniture - Office Chair,West,Maharashtra,Mumbai,3,33756.0,0.2,5045.84
ORD04219,2025-10-31,CUST1153,Customer 1667,Bookshelf,Furniture,Furniture - Bookshelf,North,Delhi,New Delhi,3,12282.0,0.08,2482.34
ORD04220,2025-03-18,CUST0595,Customer 1694,Notebook,Office Supplies,Office Supplies - Notebook,North,Haryana,Faridabad,7,1389.85,0.05,305.55
ORD04221,2024-12-31,CUST0789,Customer 0497,Keyboard,Technology,Technology - Keyboard,West,Goa,Margao,5,5066.25,0.25,165.02
ORD04222,2025-07-17,CUST1498,Customer 0368,Cabinet,Furniture,Furniture - Cabinet,West,Gujarat,Vadodara,6,37309.68,0.08,5103.15
ORD04223,2025-04-09,CUST0096,Customer 1724,Cabinet,Furniture,Furniture - Cabinet,West,Goa,Panaji,4,25313.0,0.15,2788.75
ORD04224,2025-03-30,CUST1440,Customer 1047,Bookshelf,Furniture,Furniture - Bookshelf,West,Maharashtra,Pune,3,23093.1,0.1,4134.72
ORD04225,2025-07-25,CUST1364,Customer 1079,Mouse,Technology,Technology - Mouse,South,Karnataka,Mysuru,8,17634.56,0.08,2551.79
ORD04226,2025-03-22,CUST0527,Customer 1020,Pen Set,Office Supplies,Office Supplies - Pen Set,East,West Bengal,Siliguri,8,1104.0,0.25,145.18
ORD04227,2024-01-19,CUST1774,Customer 1271,Stapler,Office Supplies,Office Supplies - Stapler,East,West Bengal,Durgapur,8,2386.4,0.05,597.18
ORD04228,2024-04-12,CUST1053,Customer 0103,Bookshelf,Furniture,Furniture - Bookshelf,West,Goa,Margao,6,66035.76,0.08,9373.43
ORD04229,2024-03-20,CUST0276,Customer 1219,Laptop,Technology,Technology - Laptop,North,Delhi,Dwarka,1,73655.82,0.02,12104.77
ORD04230,2024-07-03,CUST0205,Customer 0597,Desk,Furniture,Furniture - Desk,West,Gujarat,Ahmedabad,7,106069.6,0.2,11914.66
ORD04231,2024-01-31,CUST0130,Customer 1356,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Surat,2,769.12,0.08,165.82
ORD04232,2025-06-07,CUST0462,Customer 1793,Laptop,Technology,Technology - Laptop,East,Bihar,Gaya,5,294129.75,0.15,24393.25
ORD04233,2024-02-17,CUST0391,Customer 0189,Smartphone,Technology,Technology - Smartphone,South,Karnataka,Mangaluru,2,93633.6,0.2,3934.35
ORD04234,2024-08-26,CUST1435,Customer 1741,Bookshelf,Furniture,Furniture - Bookshelf,South,Karnataka,Mysuru,1,6888.42,0.02,1553.0
ORD04235,2025-09-01,CUST1792,Customer 0012,Desk,Furniture,Furniture - Desk,South,Karnataka,Bengaluru,8,66255.84,0.02,15657.37
ORD04236,2025-02-27,CUST0324,Customer 1772,Mouse,Technology,Technology - Mouse,North,Haryana,Gurugram,3,1606.5,0.25,67.19
ORD04237,2025-03-01,CUST0553,Customer 1734,Mouse,Technology,Technology - Mouse,North,Delhi,New Delhi,2,1881.0,0.25,43.27
ORD04238,2024-06-24,CUST0555,Customer 0512,File Folder,Office Supplies,Office Supplies - File Folder,South,Tamil Nadu,Chennai,6,1634.64,0.02,485.6
ORD04239,2024-03-26,CUST0064,Customer 1611,Table,Furniture,Furniture - Table,East,Odisha,Cuttack,2,27898.5,0.25,2773.04
ORD04240,2024-11-19,CUST0672,Customer 1252,Tablet,Technology,Technology - Tablet,North,Delhi,New Delhi,4,56036.4,0.02,9233.34
ORD04241,2025-02-19,CUST1550,Customer 1013,Stapler,Office Supplies,Office Supplies - Stapler,East,West Bengal,Durgapur,4,1904.4,0.1,454.65
ORD04242,2024-12-01,CUST0681,Customer 0771,Table,Furniture,Furniture - Table,South,Tamil Nadu,Chennai,5,74827.5,0.25,8224.62
ORD04243,2024-10-06,CUST0535,Customer 1551,Tablet,Technology,Technology - Tablet,South,Tamil Nadu,Chennai,3,48276.0,0.1,5168.28
ORD04244,2025-12-09,CUST0529,Customer 0217,Monitor,Technology,Technology - Monitor,North,Haryana,Panipat,7,70515.2,0.2,3314.27
ORD04245,2024-04-21,CUST1616,Customer 0199,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Surat,2,204.0,0.25,27.98
ORD04246,2024-03-18,CUST1004,Customer 0087,Office Chair,Furniture,Furniture - Office Chair,North,Haryana,Gurugram,8,112611.84,0.12,16028.01
ORD04247,2025-07-15,CUST0538,Customer 0555,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Tamil Nadu,Madurai,7,4219.6,0.12,991.63
ORD04248,2024-05-20,CUST1012,Customer 1620,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Cuttack,5,2337.0,0.05,613.22
ORD04249,2024-02-14,CUST1371,Customer 1049,Notebook,Office Supplies,Office Supplies - Notebook,East,Bihar,Gaya,2,486.08,0.02,115.29
ORD04250,2024-09-15,CUST0129,Customer 0842,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Vadodara,8,1022.4,0.1,190.61
ORD04251,2024-01-06,CUST1339,Customer 0022,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Bhubaneswar,8,942.0,0.25,93.06
ORD04252,2025-03-12,CUST0463,Customer 1221,Monitor,Technology,Technology - Monitor,East,Odisha,Bhubaneswar,6,133915.2,0.2,4329.87
ORD04253,2024-04-17,CUST0941,Customer 1605,Stapler,Office Supplies,Office Supplies - Stapler,South,Tamil Nadu,Madurai,1,252.0,0.1,46.55
ORD04254,2025-03-18,CUST0228,Customer 1455,Tablet,Technology,Technology - Tablet,East,West Bengal,Durgapur,1,11705.6,0.2,559.87
ORD04255,2025-04-29,CUST0754,Customer 0743,File Folder,Office Supplies,Office Supplies - File Folder,East,West Bengal,Durgapur,5,393.75,0.25,45.37
ORD04256,2025-03-14,CUST1000,Customer 0269,Cabinet,Furniture,Furniture - Cabinet,East,Bihar,Muzaffarpur,8,166408.0,0.0,35724.05
ORD04257,2024-08-26,CUST1301,Customer 1213,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Nagpur,5,630.0,0.1,120.6
ORD04258,2024-06-29,CUST0866,Customer 1698,Laptop,Technology,Technology - Laptop,North,Delhi,Dwarka,6,345613.5,0.25,3547.32
ORD04259,2025-08-13,CUST1197,Customer 1656,Bookshelf,Furniture,Furniture - Bookshelf,East,Bihar,Muzaffarpur,2,13588.0,0.0,2821.19
ORD04260,2025-08-28,CUST0339,Customer 0701,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Warangal,1,5209.8,0.05,1074.23
ORD04261,2025-02-28,CUST0305,Customer 0733,Desk,Furniture,Furniture - Desk,East,Bihar,Patna,2,11215.5,0.25,960.91
ORD04262,2024-06-21,CUST0938,Customer 0128,Office Chair,Furniture,Furniture - Office Chair,East,Odisha,Rourkela,1,14488.25,0.15,2245.12
ORD04263,2025-09-29,CUST0776,Customer 1543,Tablet,Technology,Technology - Tablet,North,Haryana,Faridabad,2,43945.16,0.02,6605.57
ORD04264,2025-02-19,CUST1529,Customer 0395,Monitor,Technology,Technology - Monitor,South,Karnataka,Mangaluru,6,136425.0,0.15,16561.36
ORD04265,2025-01-19,CUST1268,Customer 0304,Office Chair,Furniture,Furniture - Office Chair,West,Gujarat,Ahmedabad,8,61408.0,0.05,13340.94
ORD04266,2025-07-16,CUST0900,Customer 1146,Tablet,Technology,Technology - Tablet,North,Punjab,Ludhiana,1,22219.2,0.1,1699.04
ORD04267,2024-07-23,CUST1311,Customer 0010,Desk,Furniture,Furniture - Desk,South,Karnataka,Mangaluru,5,54210.0,0.0,14017.58
ORD04268,2025-06-11,CUST1550,Customer 0012,Cabinet,Furniture,Furniture - Cabinet,North,Haryana,Faridabad,5,59303.2,0.08,12594.37
ORD04269,2024-11-16,CUST1747,Customer 1288,Cabinet,Furniture,Furniture - Cabinet,East,West Bengal,Siliguri,7,26470.5,0.25,2415.11
ORD04270,2025-11-30,CUST0011,Customer 0583,Office Chair,Furniture,Furniture - Office Chair,South,Tamil Nadu,Madurai,4,44721.6,0.12,7330.12
ORD04271,2025-07-21,CUST0260,Customer 1001,Cabinet,Furniture,Furniture - Cabinet,East,Bihar,Gaya,4,24804.0,0.1,4032.91
ORD04272,2025-03-11,CUST0009,Customer 1405,File Folder,Office Supplies,Office Supplies - File Folder,East,West Bengal,Durgapur,5,754.6,0.02,225.49
ORD04273,2025-07-12,CUST0430,Customer 1111,Tablet,Technology,Technology - Tablet,East,West Bengal,Siliguri,6,148299.36,0.12,13035.9
ORD04274,2024-11-10,CUST1027,Customer 0667,Notebook,Office Supplies,Office Supplies - Notebook,North,Delhi,Dwarka,1,261.25,0.05,63.57
ORD04275,2024-08-17,CUST1099,Customer 0739,Monitor,Technology,Technology - Monitor,West,Gujarat,Surat,3,24895.2,0.12,2974.42
ORD04276,2024-07-12,CUST0189,Customer 1641,Tablet,Technology,Technology - Tablet,North,Delhi,New Delhi,6,92577.6,0.1,10410.28
ORD04277,2024-01-14,CUST1275,Customer 1529,Table,Furniture,Furniture - Table,South,Telangana,Warangal,6,38640.0,0.08,8294.88
ORD04278,2024-01-26,CUST0046,Customer 1461,Notebook,Office Supplies,Office Supplies - Notebook,North,Delhi,Rohini,6,685.8,0.1,125.6
ORD04279,2024-10-08,CUST1237,Customer 1716,Monitor,Technology,Technology - Monitor,North,Haryana,Gurugram,6,59236.32,0.12,5818.53
ORD04280,2025-12-17,CUST1196,Customer 0544,Smartphone,Technology,Technology - Smartphone,West,Gujarat,Surat,3,90175.5,0.25,3448.27
ORD04281,2024-02-13,CUST1235,Customer 0100,Desk,Furniture,Furniture - Desk,South,Telangana,Hyderabad,3,54469.2,0.05,12013.82
ORD04282,2025-02-25,CUST1699,Customer 1666,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Ludhiana,1,11947.18,0.02,2161.21
ORD04283,2024-10-31,CUST1668,Customer 0143,Smartphone,Technology,Technology - Smartphone,South,Karnataka,Mangaluru,2,42190.72,0.12,4506.65
ORD04284,2024-10-21,CUST0876,Customer 0717,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Tamil Nadu,Madurai,4,1692.0,0.1,324.2
ORD04285,2024-11-18,CUST0241,Customer 0754,Printer Paper,Office Supplies,Office Supplies - Printer Paper,East,Bihar,Gaya,5,1870.0,0.15,358.39
ORD04286,2025-01-25,CUST1265,Customer 1128,Keyboard,Technology,Technology - Keyboard,North,Delhi,Dwarka,4,13230.0,0.02,2139.67
ORD04287,2025-11-20,CUST0319,Customer 1660,Stapler,Office Supplies,Office Supplies - Stapler,South,Karnataka,Bengaluru,1,170.2,0.08,31.76
ORD04288,2025-06-21,CUST0298,Customer 0665,Smartphone,Technology,Technology - Smartphone,West,Goa,Vasco,4,74092.8,0.15,3543.52
ORD04289,2024-09-21,CUST1711,Customer 1119,Keyboard,Technology,Technology - Keyboard,West,Gujarat,Ahmedabad,1,719.1,0.1,68.04
ORD04290,2025-04-23,CUST1512,Customer 0329,Cabinet,Furniture,Furniture - Cabinet,South,Telangana,Warangal,1,20303.4,0.05,3727.62
ORD04291,2025-09-12,CUST0060,Customer 0731,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Nizamabad,7,70769.16,0.08,11964.67
ORD04292,2025-07-22,CUST0089,Customer 1156,Monitor,Technology,Technology - Monitor,West,Goa,Panaji,3,43039.44,0.08,6741.45
ORD04293,2025-07-09,CUST1293,Customer 1408,Office Chair,Furniture,Furniture - Office Chair,East,Bihar,Muzaffarpur,3,23582.4,0.2,2594.04
ORD04294,2025-02-09,CUST1353,Customer 1281,Bookshelf,Furniture,Furniture - Bookshelf,East,Bihar,Muzaffarpur,3,17127.0,0.0,3854.87
ORD04295,2025-06-24,CUST1116,Customer 1176,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Surat,3,1111.32,0.02,321.56
ORD04296,2025-05-31,CUST0639,Customer 1489,Office Chair,Furniture,Furniture - Office Chair,East,Odisha,Cuttack,2,12184.0,0.2,1426.01
ORD04297,2024-09-29,CUST0865,Customer 1119,Tablet,Technology,Technology - Tablet,West,Goa,Vasco,7,118482.0,0.25,7916.01
ORD04298,2024-06-09,CUST0907,Customer 0018,Mouse,Technology,Technology - Mouse,South,Telangana,Hyderabad,5,3252.0,0.2,323.48
ORD04299,2025-06-27,CUST1266,Customer 1119,Laptop,Technology,Technology - Laptop,East,Bihar,Patna,4,186981.0,0.25,9440.75
ORD04300,2025-07-18,CUST0523,Customer 0853,Bookshelf,Furniture,Furniture - Bookshelf,North,Haryana,Faridabad,1,6338.25,0.25,394.46
ORD04301,2025-10-11,CUST0444,Customer 0144,Table,Furniture,Furniture - Table,South,Telangana,Warangal,3,34014.0,0.0,6619.94
ORD04302,2025-03-08,CUST1311,Customer 1241,File Folder,Office Supplies,Office Supplies - File Folder,East,Odisha,Rourkela,7,952.0,0.0,243.34
ORD04303,2024-01-25,CUST1440,Customer 0434,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Rohini,8,2946.0,0.25,274.54
ORD04304,2025-12-23,CUST1506,Customer 1796,Table,Furniture,Furniture - Table,West,Goa,Margao,4,47780.88,0.02,8559.36
ORD04305,2024-03-23,CUST1304,Customer 0202,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mysuru,6,1378.08,0.12,279.65
ORD04306,2024-03-20,CUST1370,Customer 0693,Mouse,Technology,Technology - Mouse,South,Karnataka,Mangaluru,5,5311.6,0.02,989.33
ORD04307,2025-09-08,CUST0228,Customer 1018,Desk,Furniture,Furniture - Desk,North,Punjab,Jalandhar,5,70186.8,0.08,10648.14
ORD04308,2024-02-09,CUST0277,Customer 0066,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Karnataka,Mangaluru,6,2793.6,0.2,426.53
ORD04309,2024-10-07,CUST0681,Customer 0906,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Rourkela,7,1603.0,0.0,466.66
ORD04310,2024-04-29,CUST0703,Customer 1293,Bookshelf,Furniture,Furniture - Bookshelf,South,Tamil Nadu,Chennai,8,87098.88,0.12,15799.73
ORD04311,2024-06-02,CUST0824,Customer 0931,Tablet,Technology,Technology - Tablet,North,Haryana,Faridabad,5,86051.25,0.25,4781.0
ORD04312,2024-02-26,CUST0861,Customer 0968,Keyboard,Technology,Technology - Keyboard,West,Goa,Vasco,8,10358.8,0.05,1876.12
ORD04313,2024-01-25,CUST1059,Customer 0336,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Rourkela,2,468.0,0.1,85.8
ORD04314,2025-06-22,CUST1709,Customer 1099,Desk,Furniture,Furniture - Desk,South,Telangana,Nizamabad,4,56057.6,0.05,12152.1
ORD04315,2025-01-01,CUST0383,Customer 1154,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Bengaluru,5,630.0,0.25,95.55
ORD04316,2025-01-04,CUST1136,Customer 0107,Cabinet,Furniture,Furniture - Cabinet,East,West Bengal,Kolkata,7,96432.0,0.2,8823.03
ORD04317,2024-03-22,CUST0986,Customer 0475,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Gujarat,Vadodara,5,2351.25,0.05,553.33
ORD04318,2024-02-02,CUST0877,Customer 0845,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,1,463.54,0.02,107.03
ORD04319,2024-03-18,CUST1224,Customer 0218,Cabinet,Furniture,Furniture - Cabinet,East,Bihar,Gaya,5,30321.2,0.02,5139.7
ORD04320,2024-11-26,CUST0510,Customer 0080,Cabinet,Furniture,Furniture - Cabinet,North,Haryana,Panipat,5,72607.5,0.1,14509.84
ORD04321,2025-02-13,CUST1333,Customer 1415,Laptop,Technology,Technology - Laptop,South,Telangana,Warangal,3,208364.4,0.1,29999.4
ORD04322,2024-05-13,CUST0938,Customer 1406,Laptop,Technology,Technology - Laptop,North,Delhi,Rohini,6,364675.5,0.25,24511.61
ORD04323,2024-04-21,CUST0819,Customer 1167,Laptop,Technology,Technology - Laptop,South,Karnataka,Bengaluru,7,437403.12,0.12,56721.0
ORD04324,2025-06-28,CUST0191,Customer 0438,Laptop,Technology,Technology - Laptop,South,Karnataka,Mangaluru,7,338246.02,0.02,62271.49
ORD04325,2025-01-01,CUST0303,Customer 0939,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Patna,1,94.35,0.15,15.95
ORD04326,2025-10-23,CUST0883,Customer 1380,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Vadodara,5,63754.25,0.15,7942.16
ORD04327,2024-10-18,CUST0843,Customer 0031,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Odisha,Bhubaneswar,8,2527.2,0.1,458.34
